6,-1558.8
6.02,-1621
6.04,-1789
6.06,-1876.4
6.08,-1744.8
6.1,-1300.4
6.12,-387.9
6.14,441.7
6.16,774
6.18,1080.2
6.2,1269.9
6.22,874.5
6.24,247.9
6.26,-86.7
6.28,-25.1
6.3,417.5
6.32,953.1
6.34,1233.1
6.36,1434.3
6.38,1788.5
6.4,2240.1
6.42,2665.6
6.44,2949.2
6.46,2957.8
6.48,2642
6.5,2183.5
6.52,1780.1
6.54,1372.7
6.56,909.8
6.58,557.2
6.6,466.3
6.62,500.7
6.64,389.1
6.66,328.1
6.68,602
6.7,853.8
6.72,873.3
6.74,635.2
6.76,485.7
6.78,779.4
6.8,1049.7
6.82,764.1
6.84,625.7
6.86,716.3
6.88,34.7
6.9,-1051.2
6.92,-1369.5
6.94,-953.1
6.96,-419.9
6.98,-198.9
7,-15.9
7.02,291.3
7.04,293.7
7.06,307.1
7.08,1055.7
7.1,2058.8
7.12,2612.4
7.14,2447.3
7.16,1754.1
7.18,1069.2
7.2,418.4
7.22,-303.3
7.24,-1240.2
7.26,-2406.9
7.28,-3529.7
7.3,-4414.6
7.32,-5101
7.34,-5780.5
7.36,-6596
7.38,-7274.6
7.4,-6995.6
7.42,-5254.7
7.44,-2534
7.46,296.7
7.48,2212.2
7.5,2426.4
7.52,2745.5
7.54,3888.5
7.56,3641.8
7.58,2285.5
7.6,1073.1
7.62,-213.2
7.64,-1713.1
7.66,-2868.7
7.68,-3323.9
7.7,-3228.2
7.72,-2468.8
7.74,-1162.8
7.76,271.3
7.78,1618.3
7.8,2743.7
7.82,3909.8
7.84,4722.6
7.86,5159
7.88,5606.4
7.9,5789.7
7.92,5415
7.94,4691.2
7.96,3815.6
7.98,2913.6
8,2024.1
8.02,783.9
8.04,-967.2
8.06,-2444.6
8.08,-2908.5
8.1,-2432.6
8.12,-1975.7
8.14,-2185
8.16,-2919.8
8.18,-3425
8.2,-3022.1
8.22,-1841.7
8.24,-550.3
8.26,195.3
8.28,250.6
8.3,294.6
8.32,302.7
8.34,23.9
8.36,-285.3
8.38,-554.2
8.4,-862.5
8.42,-977.7
8.44,-343
8.46,815
8.48,1647.9
8.5,1952.9
8.52,2296
8.54,3275.1
8.56,4358.4
8.58,4789
8.6,4170.9
8.62,2616.3
8.64,727
8.66,-1108.4
8.68,-2750.6
8.7,-4116.1
8.72,-5039.1
8.74,-5130.3
8.76,-4226.2
8.78,-3220.7
8.8,-2572.3
8.82,-1948.7
8.84,-1258.2
8.86,-631
8.88,35
8.9,131.6
8.92,-856.2
8.94,-2101.3
8.96,-2749.1
8.98,-2389.6
9,-1460.1
9.02,-757
9.04,93
9.06,1388
9.08,2754.2
9.1,3689.1
9.12,3986.3
9.14,4030.9
9.16,3899.6
9.18,3674.4
9.2,3434.8
9.22,3135.8
9.24,2826.2
9.26,2290.6
9.28,1226.8
9.3,-66.1
9.32,-1289.3
9.34,-2367.5
9.36,-3244.3
9.38,-3688.5
9.4,-3361.3
9.42,-2447.3
9.44,-1632
9.46,-911
9.48,-23.3
9.5,524
9.52,544.6
9.54,219.2
9.56,-257.8
9.58,-758.2
9.6,-1197.8
9.62,-1482.2
9.64,-1743.3
9.66,-2122.2
9.68,-2489.2
9.7,-2921.9
9.72,-3002.1
9.74,-2619
9.76,-2165.9
9.78,-1622.2
9.8,-1162.2
9.82,-959.7
9.84,-772.5
9.86,-280.5
9.88,455.8
9.9,1246.2
9.92,1980.5
9.94,2540
9.96,2818.5
9.98,2670.4
10,2132.7
10.02,1600.6
10.04,1361.4
10.06,1239.4
10.08,1059
10.1,957
10.12,1036.9
10.14,1119.1
10.16,1198.1
10.18,1276.7
10.2,1297.1
10.22,1345.8
10.24,1431.1
10.26,1424.5
10.28,1176.2
10.3,615.2
10.32,-276.3
10.34,-1359.9
10.36,-2290.6
10.38,-2680
10.4,-2411.4
10.42,-1865.3
10.44,-1319.5
10.46,-826
10.48,-495
10.5,-191.7
10.52,162.4
10.54,579
10.56,887.1
10.58,862.2
10.6,618.5
10.62,519.8
10.64,636.7
10.66,791.9
10.68,1037.5
10.7,1383.8
10.72,1541.4
10.74,1225.3
10.76,595.7
10.78,-114.3
10.8,-844.6
10.82,-1450.8
10.84,-1821.3
10.86,-2000.5
10.88,-1904.8
10.9,-1351.8
10.92,-527
10.94,181.2
10.96,668.4
10.98,1036.6
11,1313.2
11.02,1439.4
11.04,1370.7
11.06,1114.6
11.08,645.7
11.1,82.8
11.12,-410.3
11.14,-821
11.16,-1138.3
11.18,-1362.9
11.2,-1586
11.22,-1838.4
11.24,-1874.3
11.26,-1570.1
11.28,-1195.4
11.3,-851.8
11.32,-379.2
11.34,227
11.36,855.4
11.38,1445.7
11.4,1854.9
11.42,1990.9
11.44,1865.6
11.46,1423.3
11.48,795.8
11.5,283.5
11.52,32
11.54,-32.6
11.56,-203.1
11.58,-627.7
11.6,-1057.5
11.62,-1295.3
11.64,-1467.9
11.66,-1666.4
11.68,-1659.9
11.7,-1210.6
11.72,-515
11.74,118.4
11.76,591.9
11.78,938.8
11.8,1216.6
11.82,1459.2
11.84,1588.7
11.86,1473.8
11.88,1208.8
11.9,810.2
11.92,247
11.94,-123.2
11.96,-280.2
11.98,-377.1
12,-457.6
12.02,-490.2
12.04,-291.3
12.06,45.5
12.08,341.5
12.1,589.5
12.12,756.3
12.14,876
12.16,964.5
12.18,890.9
12.2,667.2
12.22,420.8
12.24,185.1
12.26,-132.2
12.28,-471
12.3,-666.6
12.32,-839.8
12.34,-1044.4
12.36,-1030
12.38,-905.6
12.4,-669.6
12.42,-296.7
12.44,19.1
12.46,279.9
12.48,516.8
12.5,647.8
12.52,643.3
12.54,649.3
12.56,783.6
12.58,859.8
12.6,756
12.62,658.3
12.64,635.8
12.66,636.1
12.68,601.7
12.7,531.8
12.72,372.3
12.74,179.7
12.76,64.9
12.78,-173.5
12.8,-462.7
12.82,-506.6
12.84,-520.1
12.86,-618.5
12.88,-569.7
12.9,-495
12.92,-549.7
12.94,-639.1
12.96,-710
12.98,-759.3
13,-737.2
13.02,-732.1
13.04,-788.4
13.06,-717.5
13.08,-495.6
13.1,-322.1
13.12,-217.4
13.14,-76.9
13.16,186
13.18,479.4
13.2,707
13.22,818.3
13.24,858.6
13.26,858.6
13.28,698.3
13.3,440.8
13.32,220.1
13.34,-46.1
13.36,-443.5
13.38,-736.9
13.4,-854.5
13.42,-942.1
13.44,-887.9
13.46,-659.8
13.48,-477.3
13.5,-338.2
13.52,-124.1
13.54,112.7
13.56,221.3
13.58,344.2
13.6,615.5
13.62,810.8
13.64,794.6
13.66,634.6
13.68,383.1
13.7,71.2
13.72,-172.9
13.74,-321.8
13.76,-483.9
13.78,-681.3
13.8,-862.2
13.82,-980.1
13.84,-992
13.86,-865.5
13.88,-613.4
13.9,-391.2
13.92,-279.9
13.94,-138.8
13.96,83.7
13.98,255.4
14,240.7
14.02,154.6
14.04,204.3
14.06,342.4
14.08,373.5
14.1,284.4
14.12,255.4
14.14,230
14.16,150.7
14.18,116.3
14.2,86.4
14.22,-40.4
14.24,-243.7
14.26,-402.3
14.28,-477.3
14.3,-533.5
14.32,-607.7
14.34,-684.9
14.36,-605.3
14.38,-275.7
14.4,165.1
14.42,548.2
14.44,844.3
14.46,1034.2
14.48,1021.9
14.5,849.1
14.52,682.5
14.54,543.4
14.56,337.6
14.58,52.3
14.6,-217.7
14.62,-401.3
14.64,-486.6
14.66,-562
14.68,-771.9
14.7,-960
14.72,-886.8
14.74,-640
14.76,-456.7
14.78,-360.1
14.8,-220.4
14.82,-8.7
14.84,91.8
14.86,-32.9
14.88,-269.2
14.9,-467.7
14.92,-564.6
14.94,-621.8
14.96,-690.6
14.98,-754.3
15,-828.7
15.02,-835.9
15.04,-691.5
15.06,-437.8
15.08,-146.3
15.1,185.4
15.12,546.1
15.14,891.8
15.16,1243.8
15.18,1564.5
15.2,1724.8
15.22,1752.9
15.24,1776.2
15.26,1783.4
15.28,1630.8
15.3,1301
15.32,936.7
15.34,603.2
15.36,266.5
15.38,-60.7
15.4,-329.3
15.42,-485.7
15.44,-553
15.46,-553.3
15.48,-480.9
15.5,-398.7
15.52,-325.4
15.54,-204.6
15.56,-94.2
15.58,-133.4
15.6,-220.7
15.62,-224.3
15.64,-233.9
15.66,-349.3
15.68,-460.9
15.7,-436.6
15.72,-315.8
15.74,-246.7
15.76,-253.9
15.78,-118.7
15.8,247.3
15.82,672.6
15.84,976.2
15.86,1161.3
15.88,1261.5
15.9,1209.5
15.92,1005.5
15.94,697.4
15.96,311
15.98,-64.6
16,-344.2
16.02,-563.8
16.04,-791
16.06,-981.3
16.08,-1033
16.1,-929.8
16.12,-719.9
16.14,-461.2
16.16,-142.7
16.18,186
16.2,464.5
16.22,666
16.24,746.8
16.26,775.2
16.28,844
16.3,879.3
16.32,776.7
16.34,601.1
16.36,457.6
16.38,355.3
16.4,295.2
16.42,296.1
16.44,299.7
16.46,207.9
16.48,71.5
16.5,-6.9
16.52,-89.7
16.54,-216.5
16.56,-324.8
16.58,-449.5
16.6,-612.2
16.62,-738.7
16.64,-823.9
16.66,-798.8
16.68,-566.4
16.7,-364.3
16.72,-337.6
16.74,-312.2
16.76,-240.7
16.78,-172.9
16.8,-144.1
16.82,-218
16.84,-330.2
16.86,-306
16.88,-161.8
16.9,3
16.92,178.2
16.94,280.2
16.96,277.5
16.98,275.4
17,252.7
17.02,146.5
17.04,36.2
17.06,-16.1
17.08,-98.4
17.1,-216.5
17.12,-217.4
17.14,-141.8
17.16,-95.4
17.18,-46.7
17.2,8.1
17.22,106.5
17.24,244.3
17.26,316.7
17.28,319.7
17.3,283.5
17.32,143.3
17.34,-26.6
17.36,-119.3
17.38,-204.9
17.4,-271.6
17.42,-252.7
17.44,-253
17.46,-300.6
17.48,-291.9
17.5,-217.1
17.52,-175.6
17.54,-176.2
17.56,-148
17.58,-64
17.6,-7.8
17.62,-20
17.64,-19.7
17.66,-3
17.68,-9.6
17.7,-10.8
17.72,-9.3
17.74,-52.9
17.76,-144.1
17.78,-237.5
17.8,-288.3
17.82,-322.7
17.84,-343
17.86,-262.6
17.88,-63.7
17.9,153.4
17.92,302.1
17.94,333.2
17.96,214.1
17.98,5.4
18,-209.9
18.02,-387.3
18.04,-507.5
18.06,-594.9
18.08,-623
18.1,-514.1
18.12,-285.9
18.14,-15.2
18.16,303.9
18.18,689.1
18.2,1046.5
18.22,1306
18.24,1462.5
18.26,1510.6
18.28,1468.4
18.3,1350.6
18.32,1122.7
18.34,785.7
18.36,414.2
18.38,18.5
18.4,-392.4
18.42,-734.8
18.44,-1001
18.46,-1214.8
18.48,-1278.2
18.5,-1134.1
18.52,-895.1
18.54,-666
18.56,-481.2
18.58,-221.6
18.6,146
18.62,466.3
18.64,662.1
18.66,764.1
18.68,695.3
18.7,412.4
18.72,80.2
18.74,-203.7
18.76,-460
18.78,-658.3
18.8,-810.5
18.82,-954.6
18.84,-1012.7
18.86,-918.8
18.88,-698
18.9,-388.8
18.92,-48.1
18.94,234.2
18.96,432.5
18.98,559.3
19,590.4
19.02,516.5
19.04,418.7
19.06,307.7
19.08,128
19.1,-63.1
19.12,-165.4
19.14,-189.3
19.16,-204.3
19.18,-182.7
19.2,-48.1
19.22,144.8
19.24,283.5
19.26,323
19.28,308.3
19.3,273
19.32,168.4
19.34,-16.5
19.36,-227.6
19.38,-412.1
19.4,-527.6
19.42,-494.1
19.44,-281.7
19.46,-37.7
19.48,55
19.5,109.5
19.52,285.9
19.54,474
19.56,542.2
19.58,466.8
19.6,305.4
19.62,132.8
19.64,32.9
19.66,37.4
19.68,70.3
19.7,102.9
19.72,160.6
19.74,193.2
19.76,127.4
19.78,10.8
19.8,-82.5
19.82,-120.5
19.84,-101.1
19.86,-120.5
19.88,-228.8
19.9,-313.7
19.92,-303.9
19.94,-229.4
19.96,-129.2
19.98,-50.8
20,-27.5
20.02,4.5
20.04,92.1
20.06,194.7
20.08,290.7
20.1,367.3
20.12,387.9
20.14,364.6
20.16,332.6
20.18,285.3
20.2,186.9
20.22,45.8
20.24,-120.8
20.26,-300.6
20.28,-391.5
20.3,-343
20.32,-273
20.34,-289.2
20.36,-363.1
20.38,-393.6
20.4,-340.9
20.42,-238.4
20.44,-107.7
20.46,46.9
20.48,170.2
20.5,247.3
20.52,296.4
20.54,313.1
20.56,302.4
20.58,250.3
20.6,163.3
20.62,129.2
20.64,152.5
20.66,137
20.68,116.9
20.7,143.5
20.72,148.9
20.74,105.9
20.76,72.1
20.78,95.7
20.8,107.7
20.82,90.3
20.84,102
20.86,70
20.88,-42.5
20.9,-121.4
20.92,-136.1
20.94,-128
20.96,-107.1
20.98,-47.3
21,4.8
21.02,-18.8
21.04,-69.7
21.06,-84.6
21.08,-84.3
21.1,-87.9
21.12,-73
21.14,-74.5
21.16,-98.1
21.18,-79.8
21.2,-58.3
21.22,-62.2
21.24,-36.2
21.26,-24.8
21.28,-35.3
21.3,-26.6
21.32,-44.3
21.34,-114
21.36,-186.3
21.38,-217.4
21.4,-205.2
21.42,-152.8
21.44,-64.9
21.46,62.5
21.48,205.2
21.5,318.8
21.52,375.9
21.54,381.9
21.56,317.6
21.58,190.8
21.6,56.8
21.62,-75.1
21.64,-222.5
21.66,-348.4
21.68,-427.7
21.7,-436.9
21.72,-362.5
21.74,-264.1
21.76,-180.6
21.78,-83.7
21.8,26.6
21.82,112.4
21.84,160.3
21.86,185.4
21.88,187.5
21.9,162.4
21.92,93
21.94,-8.4
21.96,-76
21.98,-107.4
22,-146.8
22.02,-170.2
22.04,-151
22.06,-114.3
22.08,-61.3
22.1,11.7
22.12,45.8
22.14,19.7
22.16,-10.5
22.18,-26
22.2,-22.7
22.22,-10.5
22.24,-23
22.26,-54.7
22.28,-80.7
22.3,-74.5
22.32,-26.9
22.34,37.4
22.36,105
22.38,185.1
22.4,263.8
22.42,311
22.44,349.3
22.46,377.1
22.48,357.7
22.5,273.4
22.52,148.6
22.54,44.6
22.56,-30.2
22.58,-99.3
22.6,-156.4
22.62,-179.4
22.64,-163.9
22.66,-123.5
22.68,-76
22.7,-33.2
22.72,20
22.74,98.1
22.76,151.6
22.78,117.2
22.8,15.6
22.82,-92.1
22.84,-174.4
22.86,-187.8
22.88,-148.9
22.9,-119
22.92,-87.3
22.94,-24.8
22.96,46.1
22.98,92.1
23,102.3
23.02,97.2
23.04,68.5
23.06,-7.8
23.08,-72.7
23.1,-83.1
23.12,-71.2
23.14,-61
23.16,-32.3
23.18,4.8
23.2,18.2
23.22,33.5
23.24,56.2
23.26,58.6
23.28,25.1
23.3,-25.1
23.32,-44
23.34,-42.2
23.36,-22.7
23.38,38
23.4,88.8
23.42,97.5
23.44,70.6
23.46,43.7
23.48,32.9
23.5,28.4
23.52,40.7
23.54,64
23.56,104.1
23.58,167.8
23.6,227.3
23.62,264.4
23.64,283.5
23.66,255.1
23.68,158.5
23.7,28.1
23.72,-105.9
23.74,-231.5
23.76,-322.1
23.78,-375.9
23.8,-445
23.82,-526.1
23.84,-547
23.86,-481.5
23.88,-358
23.9,-236.6
23.92,-130.7
23.94,-15.2
23.96,89.4
23.98,177.4
24,251.8
24.02,292.2
24.04,278.7
24.06,224.6
24.08,151
24.1,71.8
24.12,-2.1
24.14,-70.9
24.16,-107.7
24.18,-92.7
24.2,-43.1
24.22,38.9
24.24,125.6
24.26,153.7
24.28,145.3
24.3,143.3
24.32,129.5
24.34,112.4
24.36,97.5
24.38,58.6
24.4,-0.3
24.42,-51.7
24.44,-73.6
24.46,-58.9
24.48,-22.1
24.5,20
24.52,48.8
24.54,72.7
24.56,104.1
24.58,101.4
24.6,50.2
24.62,-20.9
24.64,-87.9
24.66,-144.8
24.68,-174.1
24.7,-144.1
24.72,-61.6
24.74,40.1
24.76,120.5
24.78,154.3
24.8,137.6
24.82,76.3
24.84,-14.1
24.86,-109.8
24.88,-195
24.9,-262.9
24.92,-297
24.94,-289.5
24.96,-254.8
24.98,-178.5
25,-58
25.02,50.8
25.04,124.4
25.06,186.6
25.08,225.5
25.1,233.3
25.12,220.1
25.14,174.7
25.16,106.8
25.18,55.3
25.2,54.1
25.22,76.9
25.24,64
25.26,12.9
25.28,-41.6
25.3,-59.2
25.32,-34.7
25.34,-7.2
25.36,4.8
25.38,-0.3
25.4,6
25.42,38.9
25.44,64.3
25.46,68.5
25.48,66.1
25.5,64.6
25.52,60.7
25.54,55.6
25.56,60.4
25.58,64
25.6,56.5
25.62,19.7
25.64,-70.9
25.66,-175.6
25.68,-232.4
25.7,-226.1
25.72,-195.3
25.74,-190.5
25.76,-199.8
25.78,-180.9
25.8,-122.6
25.82,-31.1
25.84,52.9
25.86,102.6
25.88,144.1
25.9,180.6
25.92,189.9
25.94,170.8
25.96,124.7
25.98,81.4
26,44.3
26.02,2.1
26.04,-24.2
26.06,-29.9
26.08,-17.9
26.1,9.9
26.12,44
26.14,75.4
26.16,106.8
26.18,132.8
26.2,123.2
26.22,75.1
26.24,7.2
26.26,-47.6
26.28,-69.7
26.3,-75.4
26.32,-92.1
26.34,-105
26.36,-94.2
26.38,-70.3
26.4,-20.9
26.42,22.1
26.44,17.3
26.46,10.8
26.48,39.8
26.5,42.5
26.52,28.7
26.54,34.7
26.56,37.1
26.58,23.9
26.6,21.8
26.62,33.8
26.64,47.6
26.66,61.6
26.68,60.4
26.7,24.8
26.72,-39.2
26.74,-81.4
26.76,-68.2
26.78,-46.7
26.8,-45.8
26.82,-44
26.84,-27.8
26.86,-5.4
26.88,8.4
26.9,4.8
26.92,-39.8
26.94,-106.2
26.96,-135.5
26.98,-128.6
27,-111.3
27.02,-75.4
27.04,-32.6
27.06,-4.8
27.08,18.2
27.1,49.7
27.12,48.1
27.14,14.4
27.16,15.2
27.18,44.6
27.2,39.8
27.22,-24.5
27.24,-82.2
27.26,-82.5
27.28,-56.2
27.3,-23.9
27.32,-1.5
27.34,1.8
27.36,9.9
27.38,43.4
27.4,72.4
27.42,74.5
27.44,65.5
27.46,51.4
27.48,21.8
27.5,-12
27.52,-7.8
27.54,18.8
27.56,28.7
27.58,32.9
27.6,45.2
27.62,59.8
27.64,80.7
27.66,96.6
27.68,81.9
27.7,43.4
27.72,6
27.74,-29.9
27.76,-70.3
27.78,-93
27.8,-83.4
27.82,-50.8
27.84,-14.4
27.86,9.3
27.88,22.7
27.9,26.6
27.92,3.3
27.94,-28.1
27.96,-46.4
27.98,-63.4
28,-70
28.02,-65.8
28.04,-89.4
28.06,-132.2
28.08,-155.8
28.1,-159.1
28.12,-155.8
28.14,-143.9
28.16,-120.5
28.18,-94.5
28.2,-52.3
28.22,3
28.24,32.9
28.26,37.4
28.28,57.4
28.3,93.6
28.32,131.3
28.34,157.6
28.36,157.9
28.38,137.9
28.4,107.4
28.42,65.5
28.44,6.6
28.46,-61.3
28.48,-98.1
28.5,-98.7
28.52,-86.1
28.54,-54.4
28.56,-19.7
28.58,-6.6
28.6,10.8
28.62,37.4
28.64,50.2
28.66,46.7
28.68,37.1
28.7,21.8
28.72,-9
28.74,-46.9
28.76,-74.2
28.78,-86.4
28.8,-73.3
28.82,-29
28.84,20.6
28.86,73.6
28.88,116.3
28.9,125.9
28.92,123.5
28.94,104.4
28.96,63.7
28.98,31.1
29,6.9
29.02,-6.9
29.04,6.3
29.06,36.8
29.08,57.1
29.1,49.9
29.12,40.4
29.14,44.6
29.16,49.9
29.18,45.5
29.2,39.2
29.22,41
29.24,33.5
29.26,19.7
29.28,14.4
29.3,9.6
29.32,-12.9
29.34,-35
29.36,-28.7
29.38,-16.1
29.4,-7.2
29.42,19.7
29.44,32.6
29.46,1.2
29.48,-24.2
29.5,-30.8
29.52,-38.9
29.54,-47.8
29.56,-39.2
29.58,-10.2
29.6,20.9
29.62,39.2
29.64,41.9
29.66,36.5
29.68,44.3
29.7,56.8
29.72,53.5
29.74,46.9
29.76,57.4
29.78,68.5
29.8,65.8
29.82,48.5
29.84,37.4
29.86,37.7
29.88,41.3
29.9,37.7
29.92,17.7
29.94,-10.8
29.96,-52.9
29.98,-96.6
30,-111.9
30.02,-105.9
30.04,-93.9
30.06,-81.4
30.08,-81.4
30.1,-84.6
30.12,-75.7
30.14,-59.2
30.16,-54.1
30.18,-71.5
30.2,-89.1
30.22,-91.8
30.24,-94.8
30.26,-95.4
30.28,-90.3
30.3,-79
30.32,-50.5
30.34,-10.5
30.36,32.9
30.38,69.1
30.4,92.1
30.42,100.8
30.44,97.8
30.46,94.8
30.48,89.7
30.5,71.2
30.52,31.7
30.54,-6.6
30.56,-23.3
30.58,-20.9
30.6,-5.1
30.62,11.4
30.64,3
30.66,-12.9
30.68,-5.4
30.7,5.1
30.72,-0.6
30.74,-12.3
30.76,-30.5
30.78,-33.5
30.8,-8.7
30.82,24.2
30.84,53.2
30.86,70.6
30.88,68.2
30.9,51.4
30.92,33.8
30.94,8.7
30.96,-42.8
30.98,-91.8
31,-98.1
31.02,-84.9
31.04,-77.8
31.06,-68.2
31.08,-46.4
31.1,-13.8
31.12,15.2
31.14,40.7
31.16,67.9
31.18,77.5
31.2,66.7
31.22,39.5
31.24,3.9
31.26,-33.2
31.28,-67.9
31.3,-85.5
31.32,-93
31.34,-91.5
31.36,-73.9
31.38,-39.5
31.4,-9.6
31.42,11.4
31.44,26.3
31.46,39.5
31.48,44.6
31.5,34.7
31.52,24.5
31.54,28.4
31.56,44.6
31.58,52.6
31.6,55.3
31.62,56.8
31.64,60.1
31.66,72.4
31.68,81.4
31.7,90.6
31.72,93.9
31.74,93.3
31.76,82.5
31.78,41.9
31.8,-0.6
31.82,-38.3
31.84,-73.9
31.86,-96.3
31.88,-109.5
31.9,-118.7
31.92,-119.3
31.94,-104.7
31.96,-66.1
31.98,-26.6
32,-17.7
32.02,-20.3
32.04,-18.5
32.06,-19.7
32.08,-18.8
32.1,-17.7
32.12,-22.7
32.14,-10.5
32.16,25.7
32.18,52
32.2,71.5
32.22,92.1
32.24,109.2
32.26,108.9
32.28,79.5
32.3,44
32.32,29.6
32.34,29.9
32.36,22.1
32.38,13.2
32.4,10.5
32.42,14.7
32.44,26.6
32.46,25.7
32.48,12.3
32.5,3.6
32.52,9
32.54,11.7
32.56,1.5
32.58,0.3
32.6,10.8
32.62,23.9
32.64,33.5
32.66,31.4
32.68,22.7
32.7,6.6
32.72,-13.5
32.74,-27.5
32.76,-36.2
32.78,-33.5
32.8,-23
32.82,-29.6
32.84,-55
32.86,-83.7
32.88,-104.1
32.9,-97.8
32.92,-64.9
32.94,-37.1
32.96,-25.4
32.98,-1.2
33,41.3
33.02,75.7
33.04,98.4
33.06,120.2
33.08,134.9
33.1,148.6
33.12,162.4
33.14,151
33.16,110.1
33.18,57.4
33.2,-2.7
33.22,-62.5
33.24,-100.2
33.26,-121.7
33.28,-140.9
33.3,-149.5
